chr	pos		N	X
chr19	3581470		5	0
chr19	3581563		7	0
chr19	3581572		9	0
chr19	3581615		18	2
chr19	3581623		16	1
chr19	3583113		14	13
chr19	3583147		18	18
chr19	3583390		23	22
chr19	3583393		24	24
chr19	3585150		2	2
chr19	3585174		1	1
chr19	3587271		11	11
chr19	3587289		11	11
chr19	3587435		14	14
chr19	3587457		17	17
chr19	3587638		11	10
chr19	3587688		24	24
chr19	3588529		23	21
chr19	3588543		23	20
chr19	3588681		3	1
chr19	3588686		3	3
chr19	3589622		19	17
chr19	3589652		19	19
chr19	3590731		11	11
chr19	3590783		12	12
chr19	3591628		10	10
chr19	3591691		8	8
chr19	3593549		14	14
chr19	3593591		12	12
chr19	3593929		10	10
chr19	3593938		8	8
chr19	3594438		10	10
chr19	3594444		10	9
chr19	3594736		6	6
chr19	3594752		7	5
chr19	3595013		19	19
chr19	3595028		17	17
chr19	3595819		8	8
chr19	3595860		10	9
chr19	3597105		20	20
chr19	3597164		17	17
chr19	3598020		18	18
chr19	3598043		19	19
chr19	3598846		5	5
chr19	3598874		7	5
chr19	3599069		14	14
chr19	3599081		16	16
chr19	3599866		18	17
chr19	3599872		18	18
chr19	3600207		19	19
chr19	3600256		15	15
chr19	3600605		13	13
chr19	3600617		11	11
chr19	3600961		9	8
chr19	3600976		9	8
chr19	3601206		11	10
chr19	3601274		12	12
chr19	3601822		29	29
chr19	3601845		25	23
chr19	3602409		6	6
chr19	3602435		6	6
chr19	3603932		10	10
chr19	3603936		10	10
chr19	3604622		9	7
chr19	3604679		7	7
chr19	3604925		3	2
chr19	3604986		3	3
chr19	3605008		3	3
chr19	3605010		3	3
chr19	3605127		6	5
chr19	3605192		5	4
chr19	3605415		12	12
chr19	3605440		9	9
chr19	3605817		22	21
chr19	3605857		20	18
chr19	3606948		17	17
chr19	3606953		17	15
chr19	3608945		16	14
chr19	3608949		14	14
chr19	3610538		6	3
chr19	3610562		8	5
chr19	3611927		6	5
chr19	3611952		6	6
chr19	3612029		8	8
chr19	3612064		9	8
chr19	3612168		8	8
chr19	3612197		5	5
chr19	3612512		6	5
chr19	3612527		4	4
chr19	3613531		16	16
chr19	3613589		9	9
chr19	3613619		11	10
chr19	3613678		25	25
chr19	3614704		11	9
chr19	3614723		10	10
chr19	3615239		12	12
chr19	3615251		14	13
chr19	3615423		16	15
chr19	3615461		16	15
chr19	3615610		6	6
chr19	3615630		4	4
chr19	3615939		12	10
chr19	3615987		18	16
chr19	3616118		10	10
chr19	3616129		10	9
chr19	3617264		31	31
chr19	3617291		24	23
chr19	3617741		15	15
chr19	3617758		15	15
chr19	3617803		16	11
chr19	3617851		8	7
chr19	3618333		18	12
chr19	3618386		23	15
chr19	3618776		13	13
chr19	3618782		18	17
chr19	3620110		12	12
chr19	3620176		9	9
chr19	3620244		6	5
chr19	3620288		9	8
chr19	3620413		8	7
chr19	3620482		9	9
chr19	3620580		8	8
chr19	3620590		10	10
chr19	3620629		18	18
chr19	3620653		18	18
chr19	3621401		14	14
chr19	3621464		15	15
chr19	3622614		10	10
chr19	3622627		11	11
chr19	3622701		12	12
chr19	3622744		13	13
chr19	3623888		7	6
chr19	3623891		6	4
chr19	3623908		6	1
chr19	3623988		11	10
chr19	3624612		8	7
chr19	3624640		8	8
chr19	3625004		27	27
chr19	3625027		33	30
chr19	3625320		8	8
chr19	3625389		13	13
chr19	3626822		10	10
chr19	3626851		13	13
chr19	3626933		20	20
chr19	3626975		24	24
chr19	3627061		9	8
chr19	3627094		6	6
chr19	3627103		6	6
chr19	3627171		8	8
chr19	3627361		24	24
chr19	3627371		29	28
chr19	3628404		9	9
chr19	3628461		11	10
chr19	3628619		9	9
chr19	3628699		9	9
chr19	3629105		12	12
chr19	3629199		13	13
chr19	3629809		17	17
chr19	3629887		21	21
chr19	3629937		18	17
chr19	3629959		12	12
chr19	3631058		14	14
chr19	3631062		14	14
chr19	3631331		9	9
chr19	3631388		6	6
chr19	3631827		7	7
chr19	3631856		7	6
chr19	3633009		9	9
chr19	3633097		13	13
chr19	3635440		6	6
chr19	3635480		15	15
chr19	3635640		17	16
chr19	3635696		7	7
chr19	3635805		12	10
chr19	3635881		12	8
chr19	3636106		8	8
chr19	3636135		9	9
chr19	3636932		13	12
chr19	3636965		9	9
chr19	3637629		16	16
chr19	3637678		25	25
chr19	3637908		20	20
chr19	3637980		18	16
chr19	3638043		26	25
chr19	3638091		25	24
chr19	3638345		16	16
chr19	3638376		21	18
chr19	3638763		8	2
chr19	3638771		6	2
chr19	3639435		11	9
chr19	3639499		14	14
chr19	3639711		11	11
chr19	3639791		11	11
chr19	3640111		17	17
chr19	3640158		15	15
chr19	3640427		5	5
chr19	3640449		5	4
chr19	3640914		5	5
chr19	3640969		7	6
chr19	3641369		11	6
chr19	3641377		10	8
chr19	3641841		9	8
chr19	3641893		13	9
chr19	3642520		15	14
chr19	3642575		16	14
chr19	3643034		6	6
chr19	3643038		8	8
chr19	3643344		9	9
chr19	3643356		7	6
chr19	3643467		16	14
chr19	3643473		15	14
chr19	3643771		7	7
chr19	3643790		8	6
chr19	3643978		13	13
chr19	3643996		9	9
chr19	3645021		22	22
chr19	3645028		23	23
chr19	3645752		14	13
chr19	3645769		14	13
chr19	3645820		10	10
chr19	3645824		9	9
chr19	3646431		13	13
chr19	3646443		14	12
chr19	3646615		12	12
chr19	3646623		13	13
chr19	3646712		15	15
chr19	3646737		23	23
chr19	3647292		9	9
chr19	3647298		8	8
chr19	3647714		4	4
chr19	3647742		5	3
chr19	3647819		11	10
chr19	3647841		10	10
chr19	3648011		8	8
chr19	3648040		8	7
chr19	3648514		13	13
chr19	3648561		10	10
chr19	3648717		9	9
chr19	3648797		11	11
chr19	3648803		11	11
chr19	3648805		11	11
chr19	3649019		7	7
chr19	3649087		5	5
chr19	3649127		8	8
chr19	3649171		9	5
chr19	3649336		4	2
chr19	3649369		4	4
chr19	3649503		4	4
chr19	3649514		5	5
chr19	3650110		10	7
chr19	3650149		10	8
chr19	3650254		10	10
chr19	3650293		11	11
chr19	3651174		32	31
chr19	3651194		35	35
chr19	3651555		20	20
chr19	3651598		20	19
chr19	3651902		7	7
chr19	3651942		11	4
chr19	3652436		15	12
chr19	3652447		12	11
chr19	3653116		4	4
chr19	3653125		5	3
chr19	3653241		3	3
chr19	3653294		7	5
chr19	3653542		7	1
chr19	3653552		7	1
chr19	3653972		11	11
chr19	3653996		10	10
chr19	3654273		15	15
chr19	3654290		15	15
chr19	3654422		7	7
chr19	3654499		7	5
chr19	3654905		13	12
chr19	3654998		9	8
chr19	3655248		19	19
chr19	3655252		18	18
chr19	3657303		10	10
chr19	3657367		6	6
chr19	3657421		15	14
chr19	3657449		27	27
chr19	3658153		10	10
chr19	3658200		9	9
chr19	3658933		16	15
chr19	3658989		15	15
chr19	3659204		8	8
chr19	3659206		7	7
chr19	3659584		8	8
chr19	3659587		7	7
chr19	3659713		4	4
chr19	3659722		3	3
chr19	3660415		11	10
chr19	3660438		14	14
chr19	3661455		20	17
chr19	3661489		22	14
chr19	3665719		15	10
chr19	3665767		12	8
chr19	3666147		21	20
chr19	3666162		18	16
chr19	3667133		9	5
chr19	3667158		10	8
chr19	3668646		14	12
chr19	3668668		16	12
chr19	3668750		8	8
chr19	3668782		9	8
chr19	3669105		7	7
chr19	3669179		5	1
chr19	3669574		23	21
chr19	3669593		23	23
chr19	3670242		8	8
chr19	3670268		8	8
chr19	3670415		15	12
chr19	3670491		23	22
chr19	3671620		6	6
chr19	3671673		8	7
chr19	3672332		9	9
chr19	3672334		7	7
chr19	3673517		17	16
chr19	3673593		14	14
chr19	3674430		12	12
chr19	3674495		12	12
chr19	3675416		20	19
chr19	3675426		26	21
chr19	3676882		18	18
chr19	3676890		21	21
chr19	3677136		15	15
chr19	3677173		15	14
chr19	3677209		18	18
chr19	3677263		24	19
chr19	3677466		13	13
chr19	3677470		12	12
chr19	3678665		16	15
chr19	3678677		14	14
chr19	3679101		5	5
chr19	3679194		7	6
chr19	3679322		13	12
chr19	3679359		16	15
chr19	3679411		12	12
chr19	3679438		14	14
chr19	3679623		13	12
chr19	3679637		15	15
chr19	3679803		14	13
chr19	3679824		13	10
chr19	3680016		9	4
chr19	3680095		22	18
chr19	3682751		11	11
chr19	3682794		12	10
chr19	3683760		22	22
chr19	3683792		19	19
chr19	3684009		10	10
chr19	3684013		12	12
chr19	3684939		15	7
chr19	3684954		16	16
chr19	3685433		14	14
chr19	3685480		11	10
chr19	3685736		8	1
chr19	3685740		5	4
chr19	3686908		14	8
chr19	3686981		12	4
chr19	3687349		15	11
chr19	3687365		15	14
chr19	3687415		9	7
chr19	3687470		7	7
chr19	3687533		11	9
chr19	3687545		12	5
chr19	3687604		13	8
chr19	3687630		16	15
chr19	3688117		13	11
chr19	3688139		11	11
chr19	3688446		26	23
chr19	3688463		22	22
chr19	3688714		12	12
chr19	3688767		9	9
chr19	3688841		11	11
chr19	3688861		11	11
chr19	3688941		6	6
chr19	3688943		6	5
chr19	3689745		10	9
chr19	3689778		11	11
chr19	3690813		7	7
chr19	3690878		18	18
chr19	3691868		7	7
chr19	3691871		8	8
chr19	3691927		6	6
chr19	3691990		11	11
chr19	3692082		12	11
chr19	3692100		13	13
chr19	3692719		21	6
chr19	3692800		30	22
chr19	3692847		25	22
chr19	3692884		16	13
chr19	3693163		19	18
chr19	3693169		20	18
chr19	3696213		7	7
chr19	3696248		8	8
chr19	3696823		19	19
chr19	3696856		17	17
chr19	3698244		12	12
chr19	3698264		9	9
chr19	3699172		11	9
chr19	3699185		10	7
chr19	3699741		9	1
chr19	3699777		13	5
chr19	3700790		4	4
chr19	3700798		5	5
chr19	3700809		8	7
chr19	3700873		11	10
chr19	3701525		36	34
chr19	3701593		32	32
chr19	3704164		15	13
chr19	3704192		17	12
chr19	3704936		17	17
chr19	3704970		31	27
chr19	3706133		15	11
chr19	3706145		14	14
chr19	3707206		18	11
chr19	3707213		17	14
chr19	3708708		6	0
chr19	3708748		11	0
chr19	3708931		33	3
chr19	3708999		28	1
chr19	3709016		28	1
chr19	3709059		24	5
chr19	3709324		25	6
chr19	3709337		22	7
chr19	3709671		10	7
chr19	3709680		10	7
chr19	3710138		15	15
chr19	3710146		14	14
chr19	3710231		20	18
chr19	3710252		22	21
chr19	3710715		17	15
chr19	3710777		9	9
chr19	3711389		15	14
chr19	3711399		15	15
chr19	3711823		10	2
chr19	3711826		10	4
chr19	3712022		1	1
chr19	3712087		9	9
chr19	3714215		9	9
chr19	3714276		8	7
chr19	3714332		7	6
chr19	3714380		10	10
chr19	3714423		10	8
chr19	3714480		10	10
chr19	3714621		6	3
chr19	3714636		5	3
chr19	3715169		12	5
chr19	3715177		12	6
chr19	3715533		6	6
chr19	3715598		4	4
chr19	3715648		6	5
chr19	3715659		5	5
chr19	3715802		12	11
chr19	3715840		11	10
chr19	3716109		8	4
chr19	3716150		10	4
chr19	3716678		7	7
chr19	3716689		8	7
chr19	3717544		8	8
chr19	3717578		8	8
chr19	3717751		11	11
chr19	3717787		13	13
chr19	3718735		8	8
chr19	3718745		9	9
chr19	3719115		6	5
chr19	3719147		9	0
chr19	3719821		7	0
chr19	3719865		9	0
chr19	3720046		7	0
chr19	3720049		2	0
chr19	3720207		18	0
chr19	3720209		18	0
chr19	3720309		10	3
chr19	3720319		12	6
chr19	3720512		36	31
chr19	3720548		32	32
chr19	3720625		40	40
chr19	3720639		41	39
chr19	3721171		22	17
chr19	3721191		19	19
chr19	3721613		11	10
chr19	3721695		10	9
chr19	3722018		10	5
chr19	3722039		10	3
chr19	3722880		19	13
chr19	3722885		17	7
chr19	3722969		21	16
chr19	3722993		13	11
chr19	3723136		14	13
chr19	3723191		20	17
chr19	3723323		13	11
chr19	3723327		14	11
chr19	3723872		29	29
chr19	3723895		23	23
chr19	3725690		22	21
chr19	3725695		18	17
chr19	3725994		29	29
chr19	3725997		30	30
chr19	3727572		10	10
chr19	3727586		9	9
chr19	3730556		16	7
chr19	3730581		12	3
chr19	3730621		10	7
chr19	3730642		11	5
chr19	3730811		21	20
chr19	3730888		16	16
chr19	3731442		6	5
chr19	3731459		4	4
chr19	3732517		13	13
chr19	3732530		12	12
chr19	3733717		21	21
chr19	3733780		30	30
chr19	3735627		19	19
chr19	3735694		25	20
chr19	3735757		27	27
chr19	3735771		24	24
chr19	3736129		14	14
chr19	3736151		16	15
chr19	3737254		6	5
chr19	3737266		9	9
chr19	3737301		14	13
chr19	3737387		19	18
chr19	3738505		11	6
chr19	3738550		12	12
chr19	3738705		15	11
chr19	3738779		9	9
chr19	3739706		9	9
chr19	3739776		10	9
chr19	3740072		12	10
chr19	3740087		11	11
chr19	3740201		14	14
chr19	3740220		15	15
chr19	3741666		12	8
chr19	3741700		13	12
chr19	3742420		24	16
chr19	3742432		26	18
chr19	3743361		6	4
chr19	3743400		6	3
chr19	3743485		9	8
chr19	3743495		9	7
chr19	3744614		25	11
chr19	3744621		25	8
chr19	3745381		30	29
chr19	3745384		30	27
chr19	3745507		30	30
chr19	3745558		15	11
chr19	3745602		8	8
chr19	3745667		9	9
chr19	3746567		15	15
chr19	3746576		17	13
chr19	3747318		14	12
chr19	3747353		15	15
chr19	3747466		13	10
chr19	3747482		15	14
chr19	3748157		15	15
chr19	3748180		13	13
chr19	3748911		2	2
chr19	3748976		3	3
chr19	3749136		8	8
chr19	3749187		5	5
chr19	3749629		33	32
chr19	3749692		24	24
chr19	3752228		9	9
chr19	3752231		12	12
chr19	3752423		26	23
chr19	3752429		28	28
chr19	3752958		11	11
chr19	3752985		8	4
chr19	3753762		41	34
chr19	3753791		27	24
chr19	3753960		14	12
chr19	3753994		17	13
chr19	3754110		18	16
chr19	3754133		13	12
chr19	3754349		12	12
chr19	3754361		15	15
chr19	3754420		14	7
chr19	3754463		10	7
chr19	3755958		15	11
chr19	3755994		15	14
chr19	3756202		11	10
chr19	3756289		7	5
chr19	3757280		11	11
chr19	3757300		7	7
chr19	3757448		9	9
chr19	3757458		10	9
chr19	3758414		19	17
chr19	3758416		19	19
chr19	3758589		21	21
chr19	3758599		20	19
chr19	3758969		19	19
chr19	3758991		23	21
chr19	3759626		11	10
chr19	3759680		6	6
chr19	3760441		7	6
chr19	3760492		10	9
chr19	3760522		13	12
chr19	3760545		9	7
chr19	3761643		30	29
chr19	3761673		35	35
chr19	3766327		16	9
chr19	3766398		19	19
chr19	3766728		12	12
chr19	3766731		13	12
chr19	3766930		8	6
chr19	3766971		8	6
chr19	3767020		19	11
chr19	3767078		24	2
chr19	3769724		15	1
chr19	3769739		18	7
chr19	3769854		3	3
chr19	3769860		4	2
chr19	3769927		10	9
chr19	3769976		7	6
chr19	3771355		4	4
chr19	3771367		6	6
chr19	3771565		19	13
chr19	3771577		18	9
chr19	3772602		31	24
chr19	3772632		24	16
chr19	3772943		22	20
chr19	3772973		12	11
chr19	3773016		7	7
chr19	3773024		8	7
chr19	3775001		22	17
chr19	3775034		24	10
chr19	3775501		17	14
chr19	3775585		26	19
chr19	3777827		17	17
chr19	3777890		11	10
chr19	3778725		12	12
chr19	3778784		12	12
chr19	3779635		14	14
chr19	3779650		14	14
chr19	3783413		15	15
chr19	3783443		21	20
chr19	3784402		19	16
chr19	3784482		16	16
chr19	3785217		15	14
chr19	3785228		14	14
chr19	3785949		12	6
chr19	3785952		12	12
chr19	3786571		10	9
chr19	3786593		11	7
chr19	3786834		39	39
chr19	3786856		44	35
chr19	3787764		14	8
chr19	3787789		15	15
chr19	3788147		20	19
chr19	3788183		18	18
chr19	3790021		17	17
chr19	3790038		16	16
chr19	3791118		16	4
chr19	3791143		18	5
chr19	3793080		12	9
chr19	3793100		12	12
chr19	3794275		24	13
chr19	3794291		25	20
chr19	3794526		20	16
chr19	3794538		17	14
chr19	3794733		20	17
chr19	3794791		8	4
chr19	3795001		15	15
chr19	3795085		11	8
chr19	3795908		13	5
chr19	3795976		8	7
chr19	3800608		30	10
chr19	3800699		27	24
chr19	3802124		42	41
chr19	3802187		28	27
chr19	3804053		19	19
chr19	3804068		21	19
chr19	3804536		16	10
chr19	3804598		16	2
chr19	3804712		16	9
chr19	3804759		22	18
chr19	3804932		35	11
chr19	3804946		34	13
chr19	3805654		15	13
chr19	3805685		12	12
chr19	3806159		18	14
chr19	3806197		19	17
chr19	3806210		20	19
chr19	3806233		21	19
chr19	3806872		35	21
chr19	3806886		34	8
chr19	3809101		12	11
chr19	3809124		15	14
chr19	3809218		11	11
chr19	3809272		13	13
chr19	3809610		17	17
chr19	3809650		23	23
chr19	3810319		16	15
chr19	3810363		14	12
chr19	3810802		9	9
chr19	3810851		5	5
chr19	3811501		9	9
chr19	3811533		5	4
chr19	3812334		18	5
chr19	3812351		16	12
chr19	3812607		18	6
chr19	3812651		17	11
chr19	3813434		9	0
chr19	3813483		12	2
chr19	3813836		9	9
chr19	3813842		10	9
chr19	3814006		8	8
chr19	3814060		4	2
chr19	3814246		9	5
chr19	3814271		10	5
chr19	3814815		7	3
chr19	3814854		6	6
chr19	3815583		17	15
chr19	3815591		15	14
chr19	3816220		25	25
chr19	3816255		32	28
chr19	3817901		16	14
chr19	3817912		16	16
chr19	3818212		65	60
chr19	3818289		41	41
chr19	3818393		12	11
chr19	3818397		10	10
chr19	3819453		5	3
chr19	3819496		6	6
chr19	3821903		2	2
chr19	3821975		8	7
chr19	3822321		22	19
chr19	3822335		24	24
chr19	3822449		9	9
chr19	3822493		13	13
chr19	3823343		18	18
chr19	3823383		23	23
chr19	3824216		11	10
chr19	3824255		7	7
chr19	3824333		16	15
chr19	3824372		17	17
chr19	3824411		11	10
chr19	3824450		2	2
chr19	3825760		4	4
chr19	3825791		5	4
chr19	3828008		11	6
chr19	3828092		10	10
chr19	3830121		8	7
chr19	3830199		8	8
chr19	3830789		22	22
chr19	3830800		21	20
chr19	3831957		6	5
chr19	3831966		5	4
chr19	3832113		10	8
chr19	3832144		8	8
chr19	3832563		18	17
chr19	3832575		10	9
chr19	3832626		2	2
chr19	3832632		8	8
chr19	3833142		7	4
chr19	3833193		13	1
chr19	3833574		10	10
chr19	3833595		14	14
chr19	3833953		8	8
chr19	3833995		9	8
chr19	3834056		15	15
chr19	3834081		11	11
chr19	3834128		13	13
chr19	3834134		15	15
chr19	3834312		12	12
chr19	3834386		6	6
chr19	3836507		18	17
chr19	3836576		20	20
chr19	3836855		16	16
chr19	3836868		17	16
chr19	3837312		9	9
chr19	3837358		9	9
chr19	3837503		17	15
chr19	3837556		13	13
chr19	3837943		14	14
chr19	3837973		12	12
chr19	3838101		7	7
chr19	3838108		6	6
chr19	3838266		19	13
chr19	3838296		20	14
chr19	3839435		34	32
chr19	3839474		46	44
chr19	3839572		30	29
chr19	3839584		25	24
chr19	3839876		13	9
chr19	3839883		11	9
chr19	3840508		9	6
chr19	3840538		8	4
chr19	3841051		20	20
chr19	3841069		18	18
chr19	3841854		10	10
chr19	3841894		13	13
chr19	3842403		13	11
chr19	3842435		11	10
chr19	3842529		11	11
chr19	3842538		11	10
chr19	3842670		9	2
chr19	3842695		11	9
chr19	3842774		14	11
chr19	3842778		15	15
chr19	3844324		12	11
chr19	3844389		6	3
chr19	3845240		9	9
chr19	3845289		13	12
chr19	3846809		11	11
chr19	3846846		12	9
chr19	3847034		15	12
chr19	3847090		11	11
chr19	3847211		12	12
chr19	3847268		15	15
chr19	3847401		10	6
chr19	3847428		8	7
chr19	3847848		16	16
chr19	3847883		11	11
chr19	3847948		11	10
chr19	3847983		20	18
chr19	3849141		13	13
chr19	3849178		17	17
chr19	3850267		16	10
chr19	3850293		14	12
chr19	3851419		12	0
chr19	3851455		11	0
chr19	3852670		29	0
chr19	3852680		30	0
chr19	3852817		34	0
chr19	3852824		27	0
chr19	3853121		7	6
chr19	3853176		13	12
chr19	3853463		9	2
chr19	3853475		9	3
chr19	3853514		4	4
chr19	3853593		1	0
chr19	3853840		24	4
chr19	3853858		26	4
chr19	3854328		19	16
chr19	3854398		11	9
chr19	3854412		12	10
chr19	3854441		14	14
chr19	3855174		9	3
chr19	3855195		6	1
chr19	3855207		7	0
chr19	3855288		2	2
chr19	3857494		15	7
chr19	3857499		13	12
chr19	3859118		5	5
chr19	3859161		15	9
chr19	3862518		22	16
chr19	3862562		16	16
chr19	3863553		20	19
chr19	3863563		14	13
chr19	3863721		13	8
chr19	3863744		18	15
chr19	3865813		22	19
chr19	3865817		20	20
chr19	3866176		18	18
chr19	3866192		21	21
chr19	3866210		16	15
chr19	3866266		20	12
chr19	3866914		11	10
chr19	3866974		19	16
chr19	3867307		4	4
chr19	3867372		19	18
chr19	3867818		14	5
chr19	3867858		5	4
chr19	3869045		34	14
chr19	3869051		31	27
chr19	3869101		43	14
chr19	3869126		47	21
chr19	3869851		30	27
chr19	3869853		27	27
chr19	3870022		19	16
chr19	3870088		18	11
chr19	3870115		15	9
chr19	3870122		14	14
chr19	3870812		24	14
chr19	3870841		17	3
chr19	3872582		11	7
chr19	3872586		12	10
chr19	3872622		12	8
chr19	3872659		10	10
chr19	3872867		24	22
chr19	3872900		21	20
chr19	3873114		22	21
chr19	3873152		23	23
chr19	3873807		15	13
chr19	3873871		19	19
chr19	3874262		11	10
chr19	3874298		10	10
chr19	3874607		26	19
chr19	3874668		22	20
chr19	3874711		12	11
chr19	3874724		11	9
chr19	3875948		14	13
chr19	3875984		15	13
chr19	3876237		10	8
chr19	3876252		11	6
chr19	3876309		10	3
chr19	3876372		6	6
chr19	3877512		14	14
chr19	3877534		12	12
chr19	3879290		13	13
chr19	3879294		14	14
chr19	3879907		33	31
chr19	3879947		20	18
chr19	3882111		7	6
chr19	3882166		12	12
chr19	3882449		17	6
chr19	3882496		18	8
chr19	3883159		17	15
chr19	3883182		17	12
chr19	3884448		18	12
chr19	3884482		16	13
chr19	3884565		24	19
chr19	3884584		22	16
chr19	3885534		17	17
chr19	3885537		18	18
chr19	3886033		17	17
chr19	3886040		18	18
chr19	3886576		24	24
chr19	3886578		24	24
chr19	3887230		11	10
chr19	3887263		11	10
chr19	3888830		10	10
chr19	3888877		16	16
chr19	3889238		15	11
chr19	3889274		8	7
chr19	3889767		6	5
chr19	3889787		6	5
chr19	3889954		22	22
chr19	3889977		23	20
chr19	3890447		19	14
chr19	3890451		20	8
chr19	3890621		14	13
chr19	3890631		16	15
chr19	3891026		8	7
chr19	3891062		5	4
chr19	3892504		11	6
chr19	3892531		10	8
chr19	3893225		16	16
chr19	3893296		18	18
chr19	3893635		16	13
chr19	3893658		14	12
chr19	3896414		11	11
chr19	3896490		10	10
chr19	3896603		6	6
chr19	3896633		9	9
chr19	3896727		3	3
chr19	3896752		4	4
chr19	3897127		10	10
chr19	3897154		7	7
chr19	3897549		15	15
chr19	3897557		14	14
chr19	3897759		10	10
chr19	3897799		6	6
chr19	3898019		12	12
chr19	3898041		9	9
chr19	3898347		3	3
chr19	3898361		5	5
chr19	3898634		6	5
chr19	3898694		5	5
chr19	3898818		9	9
chr19	3898850		10	8
chr19	3898975		8	8
chr19	3898982		9	6
chr19	3900316		20	20
chr19	3900384		26	26
chr19	3901109		7	7
chr19	3901161		10	10
chr19	3901911		11	11
chr19	3901959		8	8
chr19	3902404		5	5
chr19	3902406		5	4
chr19	3902513		8	8
chr19	3902537		6	6
chr19	3902910		5	4
chr19	3902981		9	9
chr19	3903233		3	3
chr19	3903277		3	2
chr19	3903332		6	6
chr19	3903367		7	6
chr19	3903836		6	4
chr19	3903886		10	2
chr19	3903910		10	6
chr19	3903977		5	5
chr19	3904053		11	7
chr19	3904092		15	9
chr19	3905004		3	3
chr19	3905078		5	4
chr19	3906107		15	15
chr19	3906124		17	16
chr19	3906609		11	8
chr19	3906686		9	2
chr19	3907410		12	1
chr19	3907462		9	4
chr19	3908182		6	6
chr19	3908195		10	7
chr19	3908641		13	12
chr19	3908660		10	9
chr19	3909408		7	7
chr19	3909414		7	6
chr19	3910073		4	3
chr19	3910080		7	6
chr19	3910111		11	10
chr19	3910190		7	5
chr19	3910328		11	8
chr19	3910394		6	3
chr19	3910713		21	17
chr19	3910792		19	17
chr19	3911401		6	6
chr19	3911446		16	16
chr19	3911715		8	8
chr19	3911739		9	8
chr19	3912803		8	0
chr19	3912864		11	0
chr19	3913340		19	0
chr19	3913384		13	2
chr19	3913523		18	2
chr19	3913526		18	1
chr19	3913955		9	8
chr19	3913976		12	12
chr19	3915360		6	6
chr19	3915371		5	5
chr19	3916485		19	18
chr19	3916495		18	16
chr19	3916766		7	7
chr19	3916778		6	6
chr19	3916830		6	5
chr19	3916844		6	6
chr19	3918101		2	2
chr19	3918188		7	5
chr19	3918743		8	4
chr19	3918776		7	4
chr19	3919433		35	32
chr19	3919467		32	32
chr19	3921495		14	13
chr19	3921500		12	10
chr19	3921834		8	8
chr19	3921844		9	9
chr19	3922302		13	13
chr19	3922345		19	19
chr19	3923305		21	21
chr19	3923348		14	14
chr19	3923760		8	8
chr19	3923788		7	6
chr19	3925009		14	13
chr19	3925014		16	16
chr19	3925360		13	13
chr19	3925379		16	16
chr19	3925704		9	9
chr19	3925778		5	5
chr19	3926164		15	14
chr19	3926188		15	15
