chr	pos		N	X
chr19	3581623		21	2
chr19	3583113		20	18
chr19	3583147		23	20
chr19	3583390		15	14
chr19	3583393		14	14
chr19	3585150		9	8
chr19	3585174		16	12
chr19	3587271		15	15
chr19	3587289		16	15
chr19	3587435		33	31
chr19	3587457		37	36
chr19	3587638		12	11
chr19	3587688		21	21
chr19	3588529		21	20
chr19	3588543		20	19
chr19	3588681		4	4
chr19	3588686		5	3
chr19	3589622		18	18
chr19	3589652		18	17
chr19	3590731		16	9
chr19	3590783		17	15
chr19	3591628		12	12
chr19	3591691		11	9
chr19	3593549		22	13
chr19	3593591		26	19
chr19	3593929		16	15
chr19	3593938		14	13
chr19	3594438		21	13
chr19	3594444		21	8
chr19	3594736		13	13
chr19	3594752		13	9
chr19	3595013		29	27
chr19	3595028		28	28
chr19	3595819		11	11
chr19	3595860		13	13
chr19	3597105		18	17
chr19	3597164		20	20
chr19	3598020		12	11
chr19	3598043		10	9
chr19	3598846		15	13
chr19	3598874		12	8
chr19	3599069		14	13
chr19	3599081		17	15
chr19	3599866		14	13
chr19	3599872		15	15
chr19	3600207		22	22
chr19	3600256		14	14
chr19	3600605		12	10
chr19	3600617		12	12
chr19	3600961		15	15
chr19	3600976		12	12
chr19	3601206		11	10
chr19	3601274		21	20
chr19	3601822		22	22
chr19	3601845		14	11
chr19	3602409		8	8
chr19	3602435		10	10
chr19	3603932		10	10
chr19	3603936		8	7
chr19	3604622		12	12
chr19	3604679		15	12
chr19	3604925		9	6
chr19	3604986		12	11
chr19	3605008		14	14
chr19	3605010		15	15
chr19	3605127		15	13
chr19	3605192		7	7
chr19	3605415		6	6
chr19	3605440		10	10
chr19	3605817		18	17
chr19	3605857		18	17
chr19	3606948		18	16
chr19	3606953		20	20
chr19	3608945		17	16
chr19	3608949		18	18
chr19	3610538		12	10
chr19	3610562		13	12
chr19	3611927		6	2
chr19	3611952		4	4
chr19	3612029		13	10
chr19	3612064		18	17
chr19	3612168		11	11
chr19	3612197		13	12
chr19	3612512		10	10
chr19	3612527		10	10
chr19	3613531		30	30
chr19	3613589		32	30
chr19	3613619		30	29
chr19	3613678		28	27
chr19	3614704		17	14
chr19	3614723		15	14
chr19	3615239		19	19
chr19	3615251		19	18
chr19	3615423		25	24
chr19	3615461		19	19
chr19	3615610		6	6
chr19	3615630		8	8
chr19	3615939		24	13
chr19	3615987		22	15
chr19	3616118		6	6
chr19	3616129		7	6
chr19	3617264		40	38
chr19	3617291		33	32
chr19	3617741		16	15
chr19	3617758		12	11
chr19	3617803		12	11
chr19	3617851		12	6
chr19	3618333		23	21
chr19	3618386		32	27
chr19	3618776		21	14
chr19	3618782		20	19
chr19	3620110		9	9
chr19	3620176		10	10
chr19	3620244		13	13
chr19	3620288		9	8
chr19	3620413		9	9
chr19	3620482		15	15
chr19	3620580		12	12
chr19	3620590		11	11
chr19	3620629		11	11
chr19	3620653		12	12
chr19	3621401		14	13
chr19	3621464		15	14
chr19	3622614		16	16
chr19	3622627		18	18
chr19	3622701		14	14
chr19	3622744		14	13
chr19	3623888		15	10
chr19	3623891		14	9
chr19	3623908		14	6
chr19	3623988		16	3
chr19	3624612		13	11
chr19	3624640		13	13
chr19	3625004		26	24
chr19	3625027		22	20
chr19	3625320		14	13
chr19	3625389		19	16
chr19	3626822		12	11
chr19	3626851		14	14
chr19	3626933		18	14
chr19	3626975		19	18
chr19	3627061		11	11
chr19	3627094		9	8
chr19	3627103		9	8
chr19	3627171		14	14
chr19	3627361		31	25
chr19	3627371		37	35
chr19	3628404		13	11
chr19	3628461		9	7
chr19	3628619		20	19
chr19	3628699		17	17
chr19	3629105		15	12
chr19	3629199		20	19
chr19	3629809		20	18
chr19	3629887		14	14
chr19	3629937		15	14
chr19	3629959		15	14
chr19	3631058		8	8
chr19	3631062		8	7
chr19	3631331		7	6
chr19	3631388		10	10
chr19	3631827		9	9
chr19	3631856		8	8
chr19	3633009		20	18
chr19	3633097		7	6
chr19	3635440		11	10
chr19	3635480		10	10
chr19	3635640		12	10
chr19	3635696		13	13
chr19	3635805		10	10
chr19	3635881		12	11
chr19	3636106		7	7
chr19	3636135		4	3
chr19	3636932		15	10
chr19	3636965		11	10
chr19	3637629		22	17
chr19	3637678		27	26
chr19	3637908		13	12
chr19	3637980		21	18
chr19	3638043		29	29
chr19	3638091		16	16
chr19	3638345		18	17
chr19	3638376		18	16
chr19	3638763		14	1
chr19	3638771		13	4
chr19	3639435		21	21
chr19	3639499		20	20
chr19	3639711		12	10
chr19	3639791		9	8
chr19	3640111		11	8
chr19	3640158		9	7
chr19	3640427		3	3
chr19	3640449		5	5
chr19	3640914		9	9
chr19	3640969		12	11
chr19	3641369		12	8
chr19	3641377		10	9
chr19	3641841		19	10
chr19	3641893		19	12
chr19	3642520		17	13
chr19	3642575		15	10
chr19	3643034		9	9
chr19	3643038		9	9
chr19	3643344		14	14
chr19	3643356		10	10
chr19	3643467		13	13
chr19	3643473		12	12
chr19	3643771		12	6
chr19	3643790		8	4
chr19	3643978		17	11
chr19	3643996		14	10
chr19	3645021		17	17
chr19	3645028		18	18
chr19	3645752		18	18
chr19	3645769		18	18
chr19	3645820		18	18
chr19	3645824		18	16
chr19	3646431		15	15
chr19	3646443		16	16
chr19	3646615		20	19
chr19	3646623		20	19
chr19	3646712		16	16
chr19	3646737		25	21
chr19	3647292		21	21
chr19	3647298		21	19
chr19	3647714		4	4
chr19	3647742		5	4
chr19	3647819		15	14
chr19	3647841		15	14
chr19	3648011		10	10
chr19	3648040		13	13
chr19	3648514		18	18
chr19	3648561		18	16
chr19	3648717		13	11
chr19	3648797		13	13
chr19	3648803		12	11
chr19	3648805		11	11
chr19	3649019		16	11
chr19	3649087		17	12
chr19	3649127		14	12
chr19	3649171		8	6
chr19	3649336		2	2
chr19	3649369		4	3
chr19	3649503		14	12
chr19	3649514		11	11
chr19	3650110		10	10
chr19	3650149		12	12
chr19	3650254		13	13
chr19	3650293		15	15
chr19	3651174		21	20
chr19	3651194		15	15
chr19	3651555		21	21
chr19	3651598		15	15
chr19	3651902		13	13
chr19	3651942		15	14
chr19	3652436		23	22
chr19	3652447		18	16
chr19	3653116		11	11
chr19	3653125		11	10
chr19	3653241		10	10
chr19	3653294		9	8
chr19	3653542		15	12
chr19	3653552		14	13
chr19	3653972		17	12
chr19	3653996		13	9
chr19	3654273		10	6
chr19	3654290		14	11
chr19	3654422		21	21
chr19	3654499		13	10
chr19	3654905		15	15
chr19	3654998		15	8
chr19	3655248		19	14
chr19	3655252		18	12
chr19	3657303		5	5
chr19	3657367		6	5
chr19	3657421		16	16
chr19	3657449		17	17
chr19	3658153		18	18
chr19	3658200		17	17
chr19	3658933		23	22
chr19	3658989		25	25
chr19	3659204		11	11
chr19	3659206		11	11
chr19	3659584		13	13
chr19	3659587		12	12
chr19	3659713		8	7
chr19	3659722		8	8
chr19	3660415		9	7
chr19	3660438		13	10
chr19	3661455		11	10
chr19	3661489		15	9
chr19	3665719		15	6
chr19	3665767		21	12
chr19	3666147		19	16
chr19	3666162		18	18
chr19	3667133		7	5
chr19	3667158		9	8
chr19	3668646		23	19
chr19	3668668		20	4
chr19	3668750		13	13
chr19	3668782		10	6
chr19	3669105		9	2
chr19	3669179		11	3
chr19	3669574		12	7
chr19	3669593		10	9
chr19	3670242		18	16
chr19	3670268		14	14
chr19	3670415		16	14
chr19	3670491		31	31
chr19	3671620		19	19
chr19	3671673		17	17
chr19	3672332		21	21
chr19	3672334		21	21
chr19	3673517		15	14
chr19	3673593		15	15
chr19	3674430		11	5
chr19	3674495		14	8
chr19	3675416		18	16
chr19	3675426		21	16
chr19	3676882		24	22
chr19	3676890		27	26
chr19	3677136		17	17
chr19	3677173		24	19
chr19	3677209		23	23
chr19	3677263		29	25
chr19	3677466		14	14
chr19	3677470		13	13
chr19	3678665		18	17
chr19	3678677		12	12
chr19	3679101		23	21
chr19	3679194		12	10
chr19	3679322		16	16
chr19	3679359		21	21
chr19	3679411		18	17
chr19	3679438		19	18
chr19	3679623		27	25
chr19	3679637		32	31
chr19	3679803		16	16
chr19	3679824		14	14
chr19	3680016		28	26
chr19	3680095		15	15
chr19	3682751		17	17
chr19	3682794		27	21
chr19	3683760		25	21
chr19	3683792		25	21
chr19	3684009		16	14
chr19	3684013		15	14
chr19	3684939		20	4
chr19	3684954		17	8
chr19	3685433		21	7
chr19	3685480		14	4
chr19	3685736		17	1
chr19	3685740		18	6
chr19	3686908		16	4
chr19	3686981		22	2
chr19	3687349		21	16
chr19	3687365		17	15
chr19	3687415		15	9
chr19	3687470		11	7
chr19	3687533		18	9
chr19	3687545		20	10
chr19	3687604		19	9
chr19	3687630		17	14
chr19	3688117		16	3
chr19	3688139		16	8
chr19	3688446		14	6
chr19	3688463		13	9
chr19	3688714		16	9
chr19	3688767		10	4
chr19	3688841		9	9
chr19	3688861		10	10
chr19	3688941		14	12
chr19	3688943		15	12
chr19	3689745		15	14
chr19	3689778		13	11
chr19	3690813		8	8
chr19	3690878		17	14
chr19	3691868		14	14
chr19	3691871		13	12
chr19	3691927		13	13
chr19	3691990		16	15
chr19	3692082		9	8
chr19	3692100		12	11
chr19	3692719		11	5
chr19	3692800		26	9
chr19	3692847		25	21
chr19	3692884		15	10
chr19	3693163		23	23
chr19	3693169		23	23
chr19	3696213		16	13
chr19	3696248		10	8
chr19	3696823		16	16
chr19	3696856		21	18
chr19	3698244		19	17
chr19	3698264		13	12
chr19	3699172		27	25
chr19	3699185		27	22
chr19	3699741		14	0
chr19	3699777		14	1
chr19	3700790		16	15
chr19	3700798		13	12
chr19	3700809		16	15
chr19	3700873		14	13
chr19	3701525		32	23
chr19	3701593		22	19
chr19	3704164		16	14
chr19	3704192		16	12
chr19	3704936		22	21
chr19	3704970		28	27
chr19	3706133		16	15
chr19	3706145		13	13
chr19	3707206		24	18
chr19	3707213		21	19
chr19	3708708		8	1
chr19	3708748		9	1
chr19	3708931		39	4
chr19	3708999		33	2
chr19	3709016		34	11
chr19	3709059		27	10
chr19	3709324		25	6
chr19	3709337		27	2
chr19	3709671		13	10
chr19	3709680		15	10
chr19	3710138		17	16
chr19	3710146		16	15
chr19	3710231		14	13
chr19	3710252		21	20
chr19	3710715		15	14
chr19	3710777		8	8
chr19	3711389		31	29
chr19	3711399		31	31
chr19	3711823		11	11
chr19	3711826		10	10
chr19	3712022		9	8
chr19	3712087		10	10
chr19	3714215		11	11
chr19	3714276		20	19
chr19	3714332		19	19
chr19	3714380		12	12
chr19	3714423		13	9
chr19	3714480		12	12
chr19	3714621		12	8
chr19	3714636		13	10
chr19	3715169		11	11
chr19	3715177		13	12
chr19	3715533		18	17
chr19	3715598		11	11
chr19	3715648		16	16
chr19	3715659		15	15
chr19	3715802		16	14
chr19	3715840		12	12
chr19	3716109		19	10
chr19	3716150		14	11
chr19	3716678		8	6
chr19	3716689		3	3
chr19	3717544		17	16
chr19	3717578		15	13
chr19	3717751		19	19
chr19	3717787		17	17
chr19	3718735		12	10
chr19	3718745		12	8
chr19	3719115		12	2
chr19	3719147		15	0
chr19	3719821		14	0
chr19	3719865		12	0
chr19	3720046		5	0
chr19	3720049		4	1
chr19	3720207		15	3
chr19	3720209		14	2
chr19	3720309		13	13
chr19	3720319		15	14
chr19	3720512		28	28
chr19	3720548		30	29
chr19	3720625		37	35
chr19	3720639		38	38
chr19	3721171		24	20
chr19	3721191		22	22
chr19	3721613		20	14
chr19	3721695		9	7
chr19	3722018		16	3
chr19	3722039		14	3
chr19	3722880		20	19
chr19	3722885		18	15
chr19	3722969		16	16
chr19	3722993		16	16
chr19	3723136		15	13
chr19	3723191		16	14
chr19	3723323		11	11
chr19	3723327		10	7
chr19	3723872		38	36
chr19	3723895		31	31
chr19	3725690		18	18
chr19	3725695		15	15
chr19	3725994		23	22
chr19	3725997		22	19
chr19	3727572		11	11
chr19	3727586		6	6
chr19	3730556		15	10
chr19	3730581		15	11
chr19	3730621		17	14
chr19	3730642		12	6
chr19	3730811		15	13
chr19	3730888		12	11
chr19	3731442		14	9
chr19	3731459		15	13
chr19	3732517		7	7
chr19	3732530		9	9
chr19	3733717		21	18
chr19	3733780		19	18
chr19	3735627		16	8
chr19	3735694		19	11
chr19	3735757		16	16
chr19	3735771		12	12
chr19	3736129		8	5
chr19	3736151		13	9
chr19	3737254		5	5
chr19	3737266		8	8
chr19	3737301		14	11
chr19	3737387		26	24
chr19	3738505		14	9
chr19	3738550		21	17
chr19	3738705		12	9
chr19	3738779		12	12
chr19	3739706		14	13
chr19	3739776		23	22
chr19	3740072		19	16
chr19	3740087		17	14
chr19	3740201		13	6
chr19	3740220		12	11
chr19	3741666		16	6
chr19	3741700		20	15
chr19	3742420		12	7
chr19	3742432		13	11
chr19	3743361		15	7
chr19	3743400		7	2
chr19	3743485		8	7
chr19	3743495		9	7
chr19	3744614		21	14
chr19	3744621		22	12
chr19	3745381		20	19
chr19	3745384		20	20
chr19	3745507		24	23
chr19	3745558		13	12
chr19	3745602		19	18
chr19	3745667		26	22
chr19	3746567		19	18
chr19	3746576		22	18
chr19	3746823		10	5
chr19	3746894		1	1
chr19	3746903		1	1
chr19	3746925		2	2
chr19	3747318		10	8
chr19	3747353		9	9
chr19	3747466		22	19
chr19	3747482		20	18
chr19	3748157		28	27
chr19	3748180		30	29
chr19	3748911		1	1
chr19	3748976		4	1
chr19	3749136		22	21
chr19	3749187		15	14
chr19	3749629		30	30
chr19	3749692		23	23
chr19	3752228		25	24
chr19	3752231		24	23
chr19	3752423		22	16
chr19	3752429		22	20
chr19	3752958		19	12
chr19	3752985		16	5
chr19	3753762		33	16
chr19	3753791		27	9
chr19	3753960		16	5
chr19	3753994		22	10
chr19	3754110		15	13
chr19	3754133		16	12
chr19	3754349		14	14
chr19	3754361		12	10
chr19	3754420		20	6
chr19	3754463		21	19
chr19	3755958		22	21
chr19	3755994		27	20
chr19	3756202		10	10
chr19	3756289		5	4
chr19	3757280		22	22
chr19	3757300		17	16
chr19	3757448		14	14
chr19	3757458		14	12
chr19	3758414		29	28
chr19	3758416		30	29
chr19	3758589		16	13
chr19	3758599		22	17
chr19	3758969		11	11
chr19	3758991		18	17
chr19	3759626		7	5
chr19	3759680		12	9
chr19	3760441		14	10
chr19	3760492		12	11
chr19	3760522		9	9
chr19	3760545		10	9
chr19	3761643		28	25
chr19	3761673		31	29
chr19	3766327		18	17
chr19	3766398		26	25
chr19	3766728		17	17
chr19	3766731		17	16
chr19	3766930		11	9
chr19	3766971		16	15
chr19	3767020		20	17
chr19	3767078		24	5
chr19	3769724		21	5
chr19	3769739		22	13
chr19	3769854		11	8
chr19	3769860		12	12
chr19	3769927		11	10
chr19	3769976		23	19
chr19	3771355		4	4
chr19	3771367		7	5
chr19	3771565		32	28
chr19	3771577		33	28
chr19	3772602		34	29
chr19	3772632		30	24
chr19	3772943		24	20
chr19	3772973		12	9
chr19	3773016		7	6
chr19	3773024		9	9
chr19	3775001		28	23
chr19	3775034		28	15
chr19	3775501		25	22
chr19	3775585		30	30
chr19	3777827		13	10
chr19	3777890		20	19
chr19	3778725		20	15
chr19	3778784		19	17
chr19	3779635		21	21
chr19	3779650		20	20
chr19	3783413		16	15
chr19	3783443		17	17
chr19	3784402		38	37
chr19	3784482		34	34
chr19	3785217		19	19
chr19	3785228		23	21
chr19	3785949		8	8
chr19	3785952		8	7
chr19	3786571		9	8
chr19	3786593		14	9
chr19	3786834		32	31
chr19	3786856		35	27
chr19	3787764		19	17
chr19	3787789		24	24
chr19	3788147		22	19
chr19	3788183		16	16
chr19	3790021		16	15
chr19	3790038		8	6
chr19	3791118		15	9
chr19	3791143		24	14
chr19	3793080		30	28
chr19	3793100		28	28
chr19	3794275		32	17
chr19	3794291		35	29
chr19	3794526		17	15
chr19	3794538		11	10
chr19	3794733		31	30
chr19	3794791		17	8
chr19	3795001		12	12
chr19	3795085		21	15
chr19	3795908		17	14
chr19	3795976		8	8
chr19	3800608		28	28
chr19	3800699		12	12
chr19	3802124		43	42
chr19	3802187		36	36
chr19	3804053		26	24
chr19	3804068		24	24
chr19	3804536		26	23
chr19	3804598		18	15
chr19	3804712		21	20
chr19	3804759		20	20
chr19	3804932		29	25
chr19	3804946		29	28
chr19	3805654		23	23
chr19	3805685		26	18
chr19	3806159		19	15
chr19	3806197		22	19
chr19	3806210		20	20
chr19	3806233		17	16
chr19	3806872		41	38
chr19	3806886		49	42
chr19	3809101		25	19
chr19	3809124		24	19
chr19	3809218		12	12
chr19	3809272		12	9
chr19	3809610		25	23
chr19	3809650		29	26
chr19	3810319		15	7
chr19	3810363		16	6
chr19	3810802		12	12
chr19	3810851		12	11
chr19	3811501		22	16
chr19	3811533		24	15
chr19	3812334		19	17
chr19	3812351		17	16
chr19	3812607		21	20
chr19	3812651		22	21
chr19	3813434		16	14
chr19	3813483		19	17
chr19	3813836		8	8
chr19	3813842		9	6
chr19	3814006		16	15
chr19	3814060		13	10
chr19	3814246		14	11
chr19	3814271		16	14
chr19	3814815		6	6
chr19	3814854		9	8
chr19	3815583		21	17
chr19	3815591		21	20
chr19	3816220		32	30
chr19	3816255		31	25
chr19	3817901		13	13
chr19	3817912		14	11
chr19	3818212		47	40
chr19	3818289		38	36
chr19	3818393		18	17
chr19	3818397		18	14
chr19	3819453		10	3
chr19	3819496		8	8
chr19	3821903		15	13
chr19	3821975		14	12
chr19	3822321		24	22
chr19	3822335		25	21
chr19	3822449		22	19
chr19	3822493		20	18
chr19	3823343		22	20
chr19	3823383		20	17
chr19	3824216		14	13
chr19	3824255		14	13
chr19	3824333		17	15
chr19	3824372		18	16
chr19	3824411		13	13
chr19	3824450		3	2
chr19	3825760		7	5
chr19	3825791		11	9
chr19	3828008		13	11
chr19	3828092		16	14
chr19	3830121		19	12
chr19	3830199		8	8
chr19	3830789		26	23
chr19	3830800		28	26
chr19	3831957		8	8
chr19	3831966		8	7
chr19	3832113		16	16
chr19	3832144		12	12
chr19	3832563		17	16
chr19	3832575		13	13
chr19	3832626		4	4
chr19	3832632		4	3
chr19	3833142		4	1
chr19	3833193		7	1
chr19	3833574		8	8
chr19	3833595		9	8
chr19	3833953		17	14
chr19	3833995		19	9
chr19	3834056		14	12
chr19	3834081		12	9
chr19	3834128		9	8
chr19	3834134		12	9
chr19	3834312		12	8
chr19	3834386		7	7
chr19	3836507		30	29
chr19	3836576		25	25
chr19	3836855		23	22
chr19	3836868		22	21
chr19	3837312		11	11
chr19	3837358		18	17
chr19	3837503		22	14
chr19	3837556		21	19
chr19	3837943		11	9
chr19	3837973		11	8
chr19	3838101		25	25
chr19	3838108		22	21
chr19	3838266		27	24
chr19	3838296		31	30
chr19	3839435		20	18
chr19	3839474		39	35
chr19	3839572		35	21
chr19	3839584		31	19
chr19	3839876		21	10
chr19	3839883		21	18
chr19	3840508		15	10
chr19	3840538		17	11
chr19	3841051		23	20
chr19	3841069		21	18
chr19	3841854		7	6
chr19	3841894		16	13
chr19	3842403		13	11
chr19	3842435		14	14
chr19	3842529		11	10
chr19	3842538		12	7
chr19	3842670		18	6
chr19	3842695		15	5
chr19	3842774		29	21
chr19	3842778		31	22
chr19	3844324		8	7
chr19	3844389		4	1
chr19	3845240		20	20
chr19	3845289		21	20
chr19	3846809		20	14
chr19	3846846		17	13
chr19	3847034		10	3
chr19	3847090		14	10
chr19	3847211		26	17
chr19	3847268		23	14
chr19	3847401		9	5
chr19	3847428		8	8
chr19	3847848		15	15
chr19	3847883		17	14
chr19	3847948		17	16
chr19	3847983		22	16
chr19	3849141		17	17
chr19	3849178		16	16
chr19	3850267		20	9
chr19	3850293		23	21
chr19	3851419		20	0
chr19	3851455		17	0
chr19	3852670		23	0
chr19	3852680		25	0
chr19	3852817		22	0
chr19	3852824		22	0
chr19	3853121		26	14
chr19	3853176		27	25
chr19	3853463		11	11
chr19	3853475		11	11
chr19	3853514		7	5
chr19	3853593		3	2
chr19	3853840		23	12
chr19	3853858		21	14
chr19	3854328		24	22
chr19	3854398		16	13
chr19	3854412		12	11
chr19	3854441		6	6
chr19	3855174		27	26
chr19	3855195		31	22
chr19	3855207		29	23
chr19	3855288		21	12
chr19	3857494		21	10
chr19	3857499		23	20
chr19	3859118		19	14
chr19	3859161		20	13
chr19	3862518		27	11
chr19	3862562		24	14
chr19	3863553		20	18
chr19	3863563		16	13
chr19	3863721		19	17
chr19	3863744		19	13
chr19	3865813		35	34
chr19	3865817		34	34
chr19	3866176		20	20
chr19	3866192		22	22
chr19	3866210		24	24
chr19	3866266		24	20
chr19	3866914		20	20
chr19	3866974		25	22
chr19	3867307		4	4
chr19	3867372		14	12
chr19	3867818		10	8
chr19	3867858		5	5
chr19	3869045		36	34
chr19	3869051		34	33
chr19	3869101		39	31
chr19	3869126		41	36
chr19	3869851		23	21
chr19	3869853		23	20
chr19	3870022		14	3
chr19	3870088		17	8
chr19	3870115		15	7
chr19	3870122		13	8
chr19	3870812		26	23
chr19	3870841		27	19
chr19	3872582		15	6
chr19	3872586		14	9
chr19	3872622		13	7
chr19	3872659		19	16
chr19	3872867		26	26
chr19	3872900		18	17
chr19	3873114		27	26
chr19	3873152		23	21
chr19	3873807		24	23
chr19	3873871		24	24
chr19	3874262		21	15
chr19	3874298		17	13
chr19	3874607		32	30
chr19	3874668		27	25
chr19	3874711		24	23
chr19	3874724		19	18
chr19	3875948		20	19
chr19	3875984		21	21
chr19	3876237		14	11
chr19	3876252		14	13
chr19	3876309		10	4
chr19	3876372		6	6
chr19	3877512		12	11
chr19	3877534		11	11
chr19	3879290		14	13
chr19	3879294		15	15
chr19	3879907		29	27
chr19	3879947		26	23
chr19	3882111		12	10
chr19	3882166		18	13
chr19	3882449		23	2
chr19	3882496		20	0
chr19	3883159		26	25
chr19	3883182		22	20
chr19	3884448		9	2
chr19	3884482		4	0
chr19	3884565		20	12
chr19	3884584		21	8
chr19	3885534		29	21
chr19	3885537		27	20
chr19	3886033		21	18
chr19	3886040		23	23
chr19	3886576		20	20
chr19	3886578		20	19
chr19	3887230		7	7
chr19	3887263		6	5
chr19	3888830		15	15
chr19	3888877		14	14
chr19	3889238		16	12
chr19	3889274		15	12
chr19	3889767		11	11
chr19	3889787		10	10
chr19	3889954		26	26
chr19	3889977		31	30
chr19	3890447		21	16
chr19	3890451		21	10
chr19	3890621		14	6
chr19	3890631		17	15
chr19	3891026		13	13
chr19	3891062		9	8
chr19	3892504		16	13
chr19	3892531		22	21
chr19	3893225		15	14
chr19	3893296		10	8
chr19	3893635		18	11
chr19	3893658		18	14
chr19	3896414		7	7
chr19	3896490		5	5
chr19	3896603		11	11
chr19	3896633		10	9
chr19	3896727		13	7
chr19	3896752		15	12
chr19	3897127		16	14
chr19	3897154		13	10
chr19	3897549		16	15
chr19	3897557		15	15
chr19	3897759		18	14
chr19	3897799		16	16
chr19	3898019		16	13
chr19	3898041		17	16
chr19	3898347		4	3
chr19	3898361		4	4
chr19	3898634		13	11
chr19	3898694		8	6
chr19	3898818		14	13
chr19	3898850		14	12
chr19	3898975		12	10
chr19	3898982		15	10
chr19	3900316		21	17
chr19	3900384		14	12
chr19	3901109		10	10
chr19	3901161		19	17
chr19	3901911		9	8
chr19	3901959		14	14
chr19	3902404		7	5
chr19	3902406		7	7
chr19	3902513		10	8
chr19	3902537		10	7
chr19	3902910		12	10
chr19	3902981		12	12
chr19	3903233		13	5
chr19	3903277		10	5
chr19	3903332		7	7
chr19	3903367		9	8
chr19	3903836		9	7
chr19	3903886		9	4
chr19	3903910		14	12
chr19	3903977		18	10
chr19	3904053		16	13
chr19	3904092		15	12
chr19	3905004		6	0
chr19	3905078		11	4
chr19	3906107		23	9
chr19	3906124		23	10
chr19	3906609		20	5
chr19	3906686		15	1
chr19	3907410		10	0
chr19	3907462		8	1
chr19	3908182		10	7
chr19	3908195		9	5
chr19	3908641		12	10
chr19	3908660		11	10
chr19	3909408		12	12
chr19	3909414		14	11
chr19	3910073		5	5
chr19	3910080		6	5
chr19	3910111		11	8
chr19	3910190		14	12
chr19	3910328		18	14
chr19	3910394		15	9
chr19	3910713		24	21
chr19	3910792		14	11
chr19	3911401		15	14
chr19	3911446		28	25
chr19	3911715		12	11
chr19	3911739		5	5
chr19	3912803		12	0
chr19	3912864		16	0
chr19	3913340		15	0
chr19	3913384		15	0
chr19	3913523		13	0
chr19	3913526		13	0
chr19	3913955		17	17
chr19	3913976		15	15
